"Time","YAW_RATE","STEERING_TORQUE","ACCEL_Y","BRAKE_AMOUNT","BRAKE_PEDAL","ENCODER","SPEED","CHECKSUM","CRUISE_ACTIVE","GAS_RELEASED","STANDSTILL_ON","ACCEL_NET","CRUISE_STATE","CANCEL_REQ","MAIN_ON","LOW_SPEED_LOCKOUT","SET_SPEED","GAS_PEDAL","DISTANCE_LINES","CRUISE_CONTROL_STATE","UI_SET_SPEED","VIN_1","VIN_2","VIN_3","VIN_4","VIN_5","VIN_6","VIN_7","VIN_8","VIN_9","VIN_10","VIN_11","VIN_12","VIN_13","VIN_14","VIN_15","VIN_16","VIN_17","UNITS","ODOMETER","DOOR_OPEN_FL","DOOR_OPEN_FR","DOOR_OPEN_RR","DOOR_OPEN_RL","SEATBELT_DRIVER_UNLATCHED"
"s","deg/sec","","m/s^2","","","","kph","","","","","m/s2","","","","kph","kph","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"681.489","","","","","","0","0","188","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"681.694","","","","0","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"681.805","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"681.853","","","","0","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"682.073","","","","0","43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"682.121","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"682.468","","","","0","43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"682.484","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"682.831","","","","0","26","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"682.988","","","","","","0","0","188","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"683.226","","","","0","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"683.478","-1.048","8","0.072","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"683.494","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"683.574","","","","","","0","0","188","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"683.605","","","","0","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"683.888","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"683.984","","","","0","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"684.127","","","","0","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"684.474","","","","","","0","0","188","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"684.505","","","","0","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"684.710","","","","0","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"684.885","","","","0","39","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"685.262","","","","","","0","0","188","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"685.405","0.172","-2","0.037","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"685.595","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"685.626","","","","0","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"685.784","","","","0","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"685.848","","","","","","","","90","","","","","","","","1","57","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"685.975","","","","","","","","90","","","","","","","","1","57","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"686.101","","","","","","0","0","188","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"686.132","","","","","","","","90","","","","","","","","1","57","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"686.148","","","","0","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"686.243","","","","","","","","90","","","","","","","","1","57","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"686.338","","","","","","0","0","188","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"686.512","","","","","","","","92","","","","","","","","1","57","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"686.608","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"686.639","","","","0","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"686.669","","","","","","","","93","","","","","","","","1","57","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"686.749","","","","","","","","125","0","","0","-0.676","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"686.796","","","","","","","","94","","","","","","","","1","57","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"686.875","","","","","","","","114","0","","0","-0.682","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"686.922","","","","","","","","94","","","","","","","","1","57","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"686.986","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"687.017","","","","","","0","0","188","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"687.048","","","","0","28","","","118","0","","0","-0.68","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"687.142","","","","","","","","108","0","","0","-0.685","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"687.158","","","","","","0","0","188","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"687.284","","","","","","","","106","0","","0","-0.68","0","0","0","1","57","","0","2","60","","","","","","","","","","","","","","","","","","","","","","","",""
"687.379","","","","0","35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"687.410","","","","","","","","114","0","","0","-0.682","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"687.773","","","","","","0","0","188","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"687.852","","","","0","43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"688.025","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"688.151","","","","0","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
